Time, ms;X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X gyro;Y gyro;Z gyro;X accel;Y accel;Z accel;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
538.542;-500;0;0;19084;-5;-18848;1512;0;-1512;1.4359;0;1.46154;2.89744;-1.67182;-0.00853844;-0.00853844;0.644167;0.631667;-0.513333;0.0152791;0.100586;-0.0732626;112;648;173.571;0.0603305;-4;1
1018.02;-500;0;0;44076;-5;-43696;1539;0;-1485;1.02564;0;1.12821;2.15385;-1.24277;-0.0341538;-0.0341538;4.45429;0.674286;-0.751428;0.0165318;0.435686;-0.260847;111;648;174.369;0.798065;0;0
1510.44;-500;0;0;69052;-5;-68461;1539;0;-1485;1.58974;0;1.61538;3.20513;-1.84936;-0.00853844;-0.00853844;2.29;0.293572;0.434286;-0.0273263;0.0996791;-0.0682809;112;647.5;174.289;-0.0799104;-1;3
2001.21;-500;0;0;94054;-5;-93205;1539;0;-1593;1.30769;0;1.58974;2.89744;-1.67182;-0.0939231;-0.0939231;5.75429;-0.367857;-0.524286;-0.000941694;0.158848;-0.0855887;112;647;173.571;-0.718155;-1;0
2500.4;0;500;0;111349;-20993;-89415;864;-1782;891;0.897436;1.58974;1.25641;3.74359;0.207128;1.77759;0.187846;0.0860014;-0.750667;20.6027;0.0638346;0.130363;-0.072054;131;648.5;185.553;13.5622;0;34
3037.18;0;500;0;126275;-51201;-74570;837;-1674;864;0.769231;1.82051;1.02564;3.61538;0.147949;1.81197;-0.00853842;1.002;0.238667;38.8587;-0.0163737;-0.0388835;0.072119;179.5;634.5;207.979;18.2463;1;76
3525.69;0;500;0;140152;-79313;-60789;810;-1782;891;1.10256;1.05128;1.15385;3.30769;0.0295897;1.45259;0.401308;-5.71231;2.70846;26.4015;-0.0251653;-0.167067;0.153358;226;603.5;217.666;9.23622;-1;84
4000.03;0;500;0;153213;-105807;-47858;864;-1728;918;0.717949;1.28205;0.948718;2.94872;0.133154;1.41013;0.128077;-8.15;0.033077;33.28;-0.0192308;-0.562124;0.320961;255.5;570;236.094;17.2627;0;70
4537.98;500;0;0;137418;-114488;-23591;-1593;0;1620;1.12821;0;1.51282;2.64103;1.52387;0.128077;0.128077;-2.33133;1.33267;19.3027;0.0163737;0.0152018;0.100537;278.5;565;244.134;6.63139;26;23
5027.47;500;0;0;111339;-114491;2124;-1566;0;1566;0.846154;0;1.20513;2.05128;1.18359;0.119538;0.119538;0.0876923;1.27462;3.00154;0.0305551;-0.0673828;0.0649228;285.5;567;245.556;0.707055;8;2
5518.67;500;0;0;86164;-114490;26973;-1512;0;1512;1.12821;0;1.41026;2.53846;1.46469;0.0939231;0.0939231;2.16154;2.29846;1.64923;-0.0213717;0.139461;-0.10761;287;566;245.556;-1.36224;3;0
6010.85;500;0;0;61973;-114492;50926;-1539;0;1539;1;0;1.28205;2.28205;1.31674;0.0939231;0.0939231;-2.54;0.0907145;1.34357;-0.0205253;-0.238491;0.216971;290;568;247.319;1.7634;6;0
6518.86;0;-500;0;44531;-92588;46913;-864;1890;-810;0.974359;1.20513;1.15385;3.33333;-0.103564;-1.51251;-0.307385;-4.57071;-2.11286;-18.8807;-0.023176;-0.148821;0.129377;276.5;589.5;236.31;-12.7324;-1;-38
7020.13;0;-500;0;30001;-62714;32840;-837;1728;-837;1.15385;1.05128;0.794872;3;0.207128;-1.35013;-0.298846;-8.74067;-0.13;-44.806;-0.013444;-0.210824;0.0940918;254;617.5;212.171;-24.7075;6;-56
7506.68;0;-500;0;16216;-33986;19316;-810;1701;-810;1.23077;1.35897;1.23077;3.82051;0;-1.72613;-0.367154;0.566153;-0.58;-39.8492;0.000901431;0.038424;0.00980318;225.5;635.5;192.095;-16.9534;6;-46
8025.9;0;-500;0;1991;-4517;5101;-837;1755;-837;1;1.33333;0.923077;3.25641;0.0443846;-1.52972;-0.196385;-1.58286;0.504286;-41.7343;-0.0229492;-0.078125;0.0509556;191;643.5;170.407;-20.8559;8;-50
510.913;-400;0;0;15118;-4;-15099;1215;0;-1296;1.48718;0;1.10256;2.58974;-1.49428;0.128077;0.128077;2.87083;-0.149166;-1.15417;0.00744629;0.0796102;-0.0465494;105.5;643;180.796;2.37294;-1;-2
1018.51;-400;0;0;36313;-4;-36312;1242;0;-1215;1.25641;0;1.25641;2.51282;-1.4499;0;0;-13.8336;0.428571;-0.964286;0.0326451;-1.17231;0.711967;105;643.5;182.42;4.05418;1;-1
1508.36;-400;0;0;55382;-5;-55274;1323;0;-1269;1.51282;0;1.23077;2.74359;-1.58305;0.0939231;0.0939231;-3.7;0.28;-0.865;0.0257568;-0.311872;0.229475;105.5;643;180.807;0.0441581;2;-2
2019.73;-400;0;0;76624;-5;-76457;1161;0;-1215;1.30769;0;1.02564;2.33333;-1.34633;0.0939231;0.0939231;3.67133;0.286667;-1.046;-0.0109864;-0.06097;0.0715657;105;643.5;182.42;0;0;0
2512.11;0;400;0;89066;-16230;-73240;648;-1377;675;0.897436;1.25641;1.10256;3.25641;0.118359;1.50403;0.247615;-0.552142;0.0564287;14.1114;0.0596924;0.0087193;0.0454276;119;641.5;189.462;6.92027;-1;20
3030.22;0;400;0;100410;-39469;-62006;675;-1350;648;0.871795;1.61538;1.28205;3.76923;0.236718;1.79469;0.179308;0.939999;0.574616;33.6069;-0.00144607;-0.0456919;0.0678335;149.5;631;207.646;15.2889;-1;42
3518.54;0;400;0;111382;-61456;-51340;675;-1350;594;0.846154;1.51282;1.28205;3.64103;0.251513;1.71774;0.204923;1.87077;0.352307;27.0485;0.00480767;0.0941068;-0.0423866;178.5;612.5;219.401;10.4874;0;50
4024.57;0;400;0;123360;-85404;-39696;675;-1431;702;1.05128;0.948718;0.871795;2.87179;-0.103564;1.27318;0.324462;5.88571;2.62714;-6.46857;-0.168492;0.234689;-0.188058;225.5;585.5;215.446;-4.80535;9;86
4503.25;400;0;0;112314;-90583;-23310;-1296;0;1215;1.33333;0;1.05128;2.38462;1.37592;-0.0939231;-0.0939231;-6.29786;-0.102857;5.57571;-0.058245;-0.0615758;0.0857545;238;585.5;216.085;0.639363;12;18
5011.84;400;0;0;91233;-90586;-2104;-1242;0;1107;1.20513;0;1.28205;2.48718;1.4351;0.0256154;0.0256154;-0.958;0.607333;-12.6553;0.0266927;-0.0523275;0.0587403;241;599.5;211.239;-4.21026;14;-6
5515.86;400;0;0;70793;-90587;18154;-1188;0;1215;1.61538;0;1.28205;2.89744;1.67182;-0.111;-0.111;9.68643;0.242143;-8.98071;-0.0204904;0.336687;-0.184466;243;612;207.979;-3.25974;12;0
6016.83;400;0;0;51338;-90588;37728;-1161;0;1188;1.84615;0;1.15385;3;1.731;-0.230538;-0.230538;4.37;0.107693;-6.83231;0.00505185;0.482328;-0.356502;244;621.5;204.044;-2.85917;9;-3
6508.19;0;-400;0;38425;-73998;35170;-675;1350;-621;0.974359;1.12821;1.20513;3.30769;-0.133154;-1.47828;-0.350077;-16.1593;-0.852857;-23.1886;-0.0236642;-0.249861;0.117196;229.5;634.5;193.055;-10.3094;7;-31
7029.42;0;-400;0;26904;-49743;23675;-675;1350;-648;1.15385;1.17949;1.02564;3.35897;0.0739743;-1.51249;-0.333;2.56533;0.524;-32.3273;0.0347982;-0.00864259;-0.00997722;204.5;643;174.447;-16.2374;5;-31
7535.16;0;-400;0;16175;-27110;12879;-702;1404;-648;1.02564;0.897436;1.12821;3.05128;-0.0591795;-1.31582;-0.418385;-2.05929;-0.612143;-32.3564;0.0578788;-0.119821;0.000662744;178.5;641.5;158.791;-13.7667;4;-33
8027.63;0;-400;0;5028;-3793;1773;-648;1350;-648;1.10256;1.46154;1.23077;3.79487;-0.0739744;-1.75185;-0.290308;-1.72072;-0.0342858;-30.0329;-0.0229492;-0.0706439;-0.00228447;160.5;629.5;145.654;-19.2508;0;-50
544.515;-300;0;0;11384;4;-11447;945;0;-891;0.974359;0;1.15385;2.12821;-1.22797;-0.0597692;-0.0597692;1.23;0.788571;-0.841429;-0.0295759;-0.0737654;0.0631453;107.5;630.5;175.236;-0.791146;0;0
1044.64;-300;0;0;25544;5;-25631;891;0;-945;1.15385;0;1.20513;2.35897;-1.36113;-0.0170769;-0.0170769;5.19308;0.0384617;-0.993846;0.0148174;0.0324895;-0.0255784;108;630;175.236;0;0;0
1507.26;-300;0;0;39217;5;-39346;864;0;-864;1.15385;0;0.923077;2.07692;-1.19838;0.0768462;0.0768462;-8.28154;-0.139231;-0.963077;-0.0275878;-0.543795;0.368145;107.5;630.5;175.236;1.58229;0;0
2044.09;-300;0;0;54392;4;-54605;810;0;-864;1.28205;0;0.948718;2.23077;-1.28715;0.111;0.111;-3.046;0.322;-0.736;-0.0327474;-0.12526;0.134863;107.5;630.5;175.236;0;0;0
2502.97;0;300;0;63238;-10746;-53422;459;-1026;432;1.20513;1.46154;1.4359;4.10256;0.133154;1.85431;0.392769;-2.80833;-0.403333;5.46333;-0.0434164;-0.00488282;0.0889486;116.5;630;179.204;2.50532;0;9
3034.84;0;300;0;71955;-28752;-44952;513;-999;432;1.05128;1.30769;1.20513;3.5641;0.0887692;1.62362;0.315923;2.86143;1.275;22.4421;0.0209089;-0.207746;0.108137;138.5;627.5;193.055;13.9758;2;24
3529.42;0;300;0;80004;-45389;-36991;432;-972;459;1.76923;1.46154;1.25641;4.48718;-0.295897;1.98238;0.520846;-3.822;3.416;14.67;0.0792155;-0.195492;0.174447;171;620.5;200.186;7.05718;7;50
4017.6;0;300;0;87402;-60995;-29385;513;-999;486;0.717949;1.41026;0.769231;2.89744;0.0295897;1.43587;0.0256154;-7.65;0.0476928;4.15692;-0.0331656;-0.145508;0.106915;209;604.5;203.72;3.25086;1;61
4500.18;300;0;0;79766;-65440;-17500;-864;-27;864;1.10256;0.0769231;1.20513;2.38462;1.33154;0.0854615;0.00853846;-5.18;1.9675;0.404167;0.0166423;0.000569668;0.0404766;218;608.5;203.405;0.723469;8;10
5025.6;300;0;0;64836;-65489;-2462;-837;0;864;1.69231;0;1.12821;2.82051;1.62744;-0.187846;-0.187846;-10.7331;-0.234375;-9.25125;0.0253143;-0.353867;0.192123;216.5;616.5;200.186;-2.77175;4;-4
5542.76;300;0;0;49859;-65481;12616;-837;0;837;1.66667;0;1.17949;2.84615;1.64223;-0.162231;-0.162231;1.51692;-0.253077;-5.10462;0.0181228;-0.0215783;0.0115498;217;620.5;198.435;-2.0188;3;-1
6012.31;300;0;0;36475;-65480;26176;-864;0;864;1.25641;0;1.10256;2.35897;1.36113;-0.0512308;-0.0512308;5.54083;0.625;-3.59333;-0.000813812;0.168477;-0.113037;216.5;622.5;196.928;-1.51376;0;-1
6529.71;0;-300;0;26966;-52784;23903;-459;999;-486;1.05128;1.76923;1.10256;3.92308;-0.0295897;-1.89731;-0.128077;-0.28923;-0.115385;-13.7177;-0.03279;0.079402;-0.0939378;204.5;629.5;190.521;-4.15327;4;-16
7007.04;0;-300;0;19516;-37167;16307;-486;999;-513;0.974359;1.51282;0.794872;3.28205;0.103564;-1.59821;-0.0853846;1.33571;-0.289286;-23.4364;-0.0340402;0.0192522;-0.023856;185.5;634.5;178.409;-11.9089;5;-25
7523.75;0;-300;0;11413;-20557;8109;-486;1053;-486;0.897436;1.79487;1.02564;3.71795;-0.0739744;-1.83756;-0.0426923;0.0892859;0.908571;-21.0857;-0.0114397;0.147705;-0.108799;157.5;634;167.125;-10.4945;5;-35
8043.74;0;-300;0;3177;-3571;-286;-459;972;-486;1.15385;1.76923;0.871795;3.79487;0.162744;-1.85462;-0.0853846;0.918571;0.0771427;-13.15;-0.00824846;-0.0808105;0.103865;124.5;627.5;162.072;-5.03348;3;-48
537.871;300;0;0;-11621;-3;11449;-891;0;864;0.923077;0;1.17949;2.10256;1.21318;0.0853846;0.0853846;0.343333;-0.0491662;3.22583;0.0900879;0.00463868;-0.012858;165.5;289.5;270;0.743266;43;0
1027.95;300;0;0;-26088;-30;25886;-837;0;864;0.923077;0;1.28205;2.20513;1.27236;0.119538;0.119538;-4.08;0.075;3.86643;0.00976563;-0.11138;0.0797992;223.5;285.5;271.548;1.52696;92;3
1530.82;300;0;0;-40965;-27;40739;-864;-27;864;1.20513;0;0.512821;1.71795;0.991256;-0.230538;-0.230538;-1.59385;2.03923;2.18077;0.0495981;-0.245944;0.15317;284;279;273.094;1.59792;91;2
2043.11;300;0;0;-55720;-255;55794;-864;-27;891;0.974359;0.25641;0.820513;2.05128;1.03564;0.119795;-0.136615;0.604667;-2.43;-23.4667;0.0732584;0.351139;-0.161133;313;294.5;259.902;-13.1916;47;-18
2502.28;300;0;0;-68909;-406;69183;-864;0;810;1.10256;0;0.948718;2.05128;1.18359;-0.0512308;-0.0512308;-4.08077;0.266923;-24.9762;0.00108922;-0.341215;0.206787;335.5;310;249.624;-10.4392;38;-8
3023.67;300;0;0;-84257;-391;84518;-864;0;891;1.17949;0;1;2.17949;1.25756;-0.0597692;-0.0597692;2.50286;0.843571;1.80429;0.0166888;0.228638;-0.181239;344;312;251.075;2.18238;10;1
3512.35;0;-300;0;-94254;11068;83135;-540;999;-486;0.820513;1.33333;0.615385;2.76923;0.118359;-1.36749;-0.0341538;-10.1914;-0.857857;-2.40571;-0.0322964;-0.30317;0.107439;340;330.5;248.344;-3.46193;4;-27
4034.08;0;-300;0;-102754;27847;74585;-513;972;-513;0.74359;1.64103;0.461538;2.84615;0.162744;-1.49587;0.145154;-3.79572;-0.621429;3.105;0.0424281;-0.153181;0.116158;326.5;368.5;250.084;-1.01416;3;-57
4525.72;0;-300;0;-110925;43898;66289;-486;972;-459;0.564103;2.05128;0.923077;3.53846;-0.207128;-1.86344;0.187846;1.71286;0.122143;9.83571;0.0462298;0.161761;-0.109462;313;418;255.774;6.6782;3;-82
5018.18;0;-300;0;-119537;60464;57768;-513;999;-486;0.615385;1.84615;0.564103;3.02564;0.0295897;-1.62415;0.222;0.772305;-0.332307;8.1;0.0335787;0.0225736;-0.0391001;302.5;462.5;259.144;1.86211;2;-65
5541.56;0;-300;0;-128031;77555;49577;-513;1026;-486;0.897436;1.10256;1;3;-0.0591795;-1.36726;-0.264692;-4.754;-0.111333;-7.65333;0.00419924;-0.206445;0.0942384;291.5;493.5;255.774;-4.33917;-7;-52
6004.28;0;-300;0;-135790;93572;41866;-513;1026;-486;0.74359;1.07692;0.692308;2.51282;0.0295897;-1.19646;-0.119538;-1.73769;-0.161539;-19.5138;0.0240197;-0.161001;0.103159;280.5;508.5;247.319;-8.4546;-6;-24
6506.94;-300;0;0;-127542;97937;29347;864;0;-864;1.4359;0.025641;1.28205;2.74359;-1.56826;0.0341282;0.0597692;-11.0985;0.7;-6.73462;-0.00326774;-0.628193;0.406691;276;513.5;244.841;-4.22281;-1;-10
7013.77;-300;0;0;-112784;97906;14671;864;0;-864;1.20513;0.0769231;1.05128;2.33333;-1.30195;-7.6928e-05;0.0768462;-7.05858;0.154286;0.207143;0.0456892;-0.196917;0.191511;274.5;513;244.134;-0.707055;-3;0
7535.35;-300;0;0;-97440;97887;-477;891;0;-864;1.07692;0;0.948718;2.02564;-1.16879;0.0426923;0.0426923;-8.53133;0.168667;-0.184667;-0.00102538;-0.435482;0.369515;274.5;513;243.789;-0.345021;-1;0
8013.12;-300;0;0;-83163;97877;-14635;864;0;-864;1.05128;0;1.23077;2.28205;-1.31674;-0.0597692;-0.0597692;4.59714;-0.264286;0.437857;0.0119106;0.251238;-0.0698939;274.5;513;244.841;4.2083;0;0
8508.61;-300;0;0;-68827;97872;-28847;945;0;-864;0.974359;0;1.33333;2.30769;-1.33154;-0.119538;-0.119538;4.004;0.414;0.222667;0.0235189;0.179541;-0.152474;274.5;513;244.841;0;0;0
9018.25;-300;0;0;-53992;97870;-43635;891;0;-891;0.846154;0;0.846154;1.69231;-0.976462;0;0;2.4;0.561333;-0.00800002;0.00651044;0.0200032;-0.0422363;274.5;513;244.841;0;0;1
9519.77;0;300;0;-44485;85024;-40731;513;-1026;486;0.871795;1.02564;0.769231;2.66667;-0.0591795;1.23056;0.204923;1.20077;-0.986154;7.90154;-0.0484901;0.164231;-0.0763972;279.5;504;248.344;4.58076;1;12
10038.3;0;300;0;-36050;67677;-32618;513;-1026;486;0.641026;0.794872;1.15385;2.58974;0.295897;1.12787;0.333;3.15357;1.17286;20.0457;0.089059;0.104719;-0.0781075;289;486.5;258.232;9.66143;6;22
10535.7;0;300;0;-27807;51028;-24808;540;-1026;513;0.641026;1.12821;0.820513;2.58974;0.103564;1.23921;0.111;0.659167;0.238334;19.5133;0.0222982;-0.134644;0.0834757;298.5;471;267.647;6.36308;3;18
11010.9;0;300;0;-19548;34610;-16864;513;-945;459;0.666667;1.76923;0.897436;3.33333;0.133154;1.70092;-0.0683077;-8.75643;0.69;19.2386;0.0464042;-0.285627;0.204154;301.5;453;276.34;7.05877;5;26
11505.5;0;300;0;-11441;18725;-8690;486;-945;486;1.15385;1.51282;0.615385;3.28205;-0.310692;1.59821;0.0853846;0.21;0.393572;2.79857;0.061506;0.0439802;0.00831819;295.5;418;277.028;-0.0807495;-3;54
12008.9;0;300;0;-3387;2889;-872;513;-945;486;0.589744;1.94872;0.846154;3.38462;0.147949;1.77795;-0.170769;-0.285384;1.94769;-11.44;-0.012977;-0.1096;0.062763;292.5;372.5;270.785;-3.87494;0;64
534.215;400;0;0;-15409;9;15231;-1215;0;1188;1.17949;0.025641;1.46154;2.66667;1.52387;0.0768205;0.102462;2.37357;4.91214;-3.73357;0.151071;0.281791;-0.138881;178.5;346.5;263.746;-0.133416;63;-2
1006.69;400;0;0;-34661;2;34219;-1188;0;1269;0.871795;0.025641;1.30769;2.20513;1.25756;0.128051;0.153692;-2.26231;1.34923;5.47;0.00411282;-0.244197;0.200627;254.5;346.5;267.678;3.91887;118;6
1525.64;400;0;0;-56012;3;55044;-1242;0;1161;0.974359;0;1.28205;2.25641;1.30195;0.102462;0.102462;21.2257;1.88929;2.40714;-0.0903843;0.489131;-0.668291;272;345;269.215;1.53671;21;1
2044.58;400;0;0;-76766;2;75399;-1242;0;1188;1.02564;0;1.07692;2.10256;1.21318;0.0170769;0.0170769;-3.01429;0.255714;-0.581429;0.0503976;-0.506487;0.319685;272.5;345;269.215;0.784825;0;0
2518.92;400;0;0;-96037;2;94241;-1323;0;1188;0.974359;0;1.28205;2.25641;1.30195;0.102462;0.102462;-7.74308;-0.690769;-0.851539;-0.020151;-0.592924;0.334247;273;345;269.215;-0.78453;0;0
3012.02;400;0;0;-116775;2;114638;-1242;0;1161;0.846154;0;1.64103;2.48718;1.4351;0.264692;0.264692;16.7171;0.232857;-1.26;-0.0123117;0.535435;-0.322196;273;345;268.452;-0.763333;0;0
3519.73;0;-400;0;-130055;16069;112105;-702;1350;-621;1.12821;1.61538;1;3.74359;0.0739744;-1.78615;-0.170769;-2.73428;0.554286;-5.73072;0.0563267;-0.259033;0.144426;273;356.5;266.864;-1.5882;1;-14
4005.42;0;-400;0;-141178;38582;101033;-621;1350;-675;1.38462;1.76923;0.923077;4.07692;0.266308;-1.94854;-0.179308;2.05462;-1.08615;-0.205385;0.0272686;-0.176251;0.0933933;273;389.5;266.906;0.665828;5;-46
4523.92;0;-400;0;-152524;61583;89414;-783;1404;-729;0.538462;1.5641;0.615385;2.71795;-0.0443846;-1.42749;0.136615;-2.65857;-0.235;11.6207;-0.000226706;-0.0500488;0.0229492;289;464.5;274.635;8.42891;20;-118
5030.91;0;-400;0;-163755;84407;78611;-648;1404;-648;0.74359;1;0.820513;2.5641;-0.0443846;-1.18785;-0.187846;-0.457859;-0.512143;-23.4914;-0.0233852;0.086513;0.0482875;280.5;491;262.972;-11.0408;-6;-41
5520.37;0;-400;0;-174800;107035;67776;-702;1404;-702;0.74359;1.23077;1.23077;3.20513;-0.281103;-1.47838;-0.247615;0.595716;-0.361429;-23.7514;0.0274833;0.217372;-0.117449;269.5;510;252.316;-10.1954;-8;-30
6023.95;0;-400;0;-186164;130495;56526;-648;1404;-675;0.948718;1.30769;1.15385;3.41026;-0.118359;-1.57238;-0.264692;6.57214;0.848571;-16.5507;0.0319126;0.302438;-0.121477;265.5;525.5;244.841;-6.66224;1;-17
6529.07;-400;0;0;-173823;136485;38321;1161;0;-1188;0.948718;0;0.923077;1.87179;-1.08003;0.00853846;0.00853846;-0.0992317;0.458462;-5.88154;0.0228365;-0.367864;0.274207;262;524.5;243.789;-0.0167061;-5;-3
7006.89;-400;0;0;-154565;136485;19108;1323;0;-1188;0.820513;0;0.794872;1.61538;-0.932077;0.00853846;0.00853846;0.286429;0.316429;-0.52;-0.0179268;0.132307;-0.0955811;261.5;524;243.789;0;-1;0
7514.28;-400;0;0;-133892;136485;-1603;1215;0;-1215;1.07692;0;0.769231;1.84615;-1.06523;0.102462;0.102462;2.12643;0.677857;-1.10357;0.0363421;0.425485;-0.211931;261;523.5;244.47;1.73376;-1;0
8021.4;-400;0;0;-113169;136485;-22246;1242;0;-1215;1;0;0.948718;1.94872;-1.12441;0.0170769;0.0170769;5.15857;0.192143;-0.51;0.0357317;0.29684;-0.200387;261;523.5;244.47;0.370396;0;0
8526.9;-400;0;0;-92428;136485;-42943;1323;0;-1215;1.33333;0;1.12821;2.46154;-1.42031;0.0683077;0.0683077;4.64429;0.16;-1.06571;-0.00425503;-0.038365;0.0706612;261;523.5;244.134;-0.304512;1;0
9018.19;-400;0;0;-73164;136485;-62151;1323;0;-1215;0.846154;0;0.974359;1.82051;-1.05044;-0.0426923;-0.0426923;0.532857;0.362143;-1.185;0.00266807;-0.101231;0.0565011;261;523.5;244.134;0;0;0
9514.94;0;400;0;-59371;119321;-59109;648;-1377;675;1.20513;1.4359;0.641026;3.28205;-0.325487;1.57251;0.136615;-1.35286;-0.581429;8.31;-0.0134801;0.0660749;-0.0113002;268;507.5;248.344;4.26629;1;26
10001;0;400;0;-48142;97032;-48087;648;-1377;675;0.692308;1.79487;0.692308;3.17949;0;1.65826;-0.136615;8.41154;-1.05846;-5.62615;0.0806227;0.358398;-0.151686;295;463.5;244.841;-4.22631;10;77
10511;0;400;0;-36345;74009;-36407;702;-1323;675;0.692308;1.74359;0.692308;3.12821;0;1.62405;-0.119538;1.788;1.11467;-24.8287;0.0405925;-0.0258952;0.0381999;331.5;402;233.286;-11.5549;1;124
11043.5;0;400;0;-24657;50673;-24647;675;-1404;702;0.769231;1.10256;0.794872;2.66667;0.0147949;1.25626;0.153692;-0.705713;1.55643;-5.65071;0.0483399;-0.0334124;-0.0930873;371.5;352.5;231.71;0.889432;5;90
11503.2;0;400;0;-13856;28906;-13848;675;-1323;702;0.564103;1.17949;0.538462;2.28205;-0.0147949;1.15387;-0.0256154;-9.73693;0.228461;16.55;0.0211651;-0.277363;0.167668;388;322;240.255;7.8835;-5;53
12043.8;0;400;0;-1684;4658;-1595;675;-1377;648;0.487179;1;0.641026;2.12821;0.0887692;1.04269;0.0426923;13.376;2.57667;3.21533;0.112826;0.39401;-0.221403;426.5;268.5;241.327;1.0836;13;105
501.455;500;0;0;-19230;-24;19045;-1512;0;1485;1.35897;0;1.53846;2.89744;1.67182;0.0597692;0.0597692;-3.74154;1.20308;2.42538;0.152663;-0.0605657;0.0391471;173.5;361.5;269.226;0.743265;75;7
1020.35;500;0;0;-44202;-41;43715;-1539;0;1512;1.38462;0;1.38462;2.76923;1.59785;0;0;-2.91909;-3.35727;9.08;-0.0439897;-0.184459;0.127286;265;351;273.136;3.12582;110;8
1524.57;500;0;0;-70116;-35;69468;-1566;0;1620;0.794872;0;1.10256;1.89744;1.09482;0.102462;0.102462;3.86357;-1.05786;-2.93;-0.0668422;0.170986;-0.0963135;274.5;351.5;272.353;-0.740761;18;-1
2044.06;500;0;0;-97138;-35;96220;-1539;0;1458;0.974359;0;0.74359;1.71795;0.991256;-0.0768462;-0.0768462;-2.27571;-0.150714;-0.903571;0.00708008;-0.212367;0.103969;274.5;351.5;272.353;0.0317663;1;0
2522.92;0;-500;0;-113876;19831;93007;-864;1593;-837;0.974359;1.94872;1;3.92308;-0.0147949;-1.95726;-0.00853846;-11.6507;1.95929;-4.50286;-0.0278844;-0.487218;0.236686;273.5;368.5;270;-1.56935;0;-22
3022.05;0;-500;0;-127570;46567;79002;-837;1674;-864;0.897436;1.76923;0.230769;2.89744;0.384667;-1.55577;0.213462;3.71833;4.9475;12.8725;-0.00669354;-0.128499;0.00402832;288.5;440.5;278.686;7.16364;8;-100
3525.82;0;-500;0;-142347;76324;64568;-864;1782;-810;0.769231;1.12821;1.51282;3.41026;-0.429051;-1.51244;-0.384231;-6.97385;-2.87308;-16.62;0.0743314;0.208327;-0.113863;289.5;490.5;268.431;-7.71158;-2;-80
4024.84;0;-500;0;-155930;103797;51265;-945;1782;-837;1.15385;1.5641;1.17949;3.89744;-0.0147949;-1.82026;-0.256154;9.48231;-1.56769;-29.4461;0.00497669;0.536377;-0.237493;275.5;521;255.774;-8.90983;-9;-47
4528.97;-500;0;0;-142058;112519;28941;1485;0;-1512;1.02564;0;1.05128;2.07692;-1.19838;-0.00853844;-0.00853844;-0.0884619;2.69692;-16.7538;0.0413724;-0.102671;0.0235315;266.5;527.5;248.344;-4.21269;-10;-12
5022.52;-500;0;0;-116927;112524;3948;1539;0;-1512;0.974359;0;0.666667;1.64103;-0.946872;0.102462;0.102462;5.94071;0.947143;-0.497857;0.0256522;0.186837;-0.148019;265.5;526.5;248.629;1.30956;-2;1
5532.94;-500;0;0;-90811;112525;-22076;1539;0;-1566;0.923077;0;1.07692;2;-1.154;-0.0512308;-0.0512308;-3.068;0.0740004;-1.00733;0.0109212;-0.143783;0.0866046;265;527;249.075;1.44726;-1;-2
6005.48;-500;0;0;-65667;112525;-47107;1458;0;-1647;0.974359;0;1.12821;2.10256;-1.21318;-0.0512308;-0.0512308;-2.8;0.509231;-0.810769;0.0172025;0.12239;-0.0775428;265;527;249.075;0;0;0
6522.13;0;500;0;-48077;91006;-43186;864;-1782;891;0.692308;1.25641;1;2.94872;0.177538;1.40156;0.145154;0.526924;-0.218461;10.3023;0.00792518;0.138935;0.0187989;273.5;504.5;254.268;3.44164;1;37
7003.89;0;500;0;-33758;62210;-29333;891;-1809;864;0.692308;1.28205;0.897436;2.87179;0.118359;1.38451;0.102462;-3.53714;1.75929;31.9936;0.0165318;-0.370797;0.27642;288.5;474.5;270.785;13.9381;9;46
7535.82;0;500;0;-19219;32621;-14761;864;-1701;864;1.48718;1.02564;0.589744;3.10256;-0.517821;1.37572;0.350077;0.221334;0.712;31.6467;0.0397135;-0.01097;-0.0427408;287;443.5;288.435;17.5921;7;41
8023.84;0;500;0;-4924;4106;-267;864;-1728;945;0.487179;0.871795;0.717949;2.07692;0.133154;0.982795;0.111;-2.76769;2.61923;17.8062;0.18119;0.335693;-0.143085;260;395.5;294.444;6.80645;-3;79
531.266;300;0;0;-10841;4;10810;-891;0;864;1.12821;0;1.28205;2.41026;1.39072;0.0512308;0.0512308;0.840001;0.636154;-0.161538;-0.0342548;0.055326;-0.0219163;236;723.5;268.431;-0.741607;0;0
1034.67;300;0;0;-25458;4;25436;-864;0;837;1.33333;0;1.25641;2.58974;1.49428;-0.0256154;-0.0256154;-0.5225;0.1725;-1.365;-0.0415039;-0.178406;0.135681;236.5;724;268.431;0.0103108;0;1
1507.07;300;0;0;-39078;4;39024;-864;0;864;1.25641;0;1.15385;2.41026;1.39072;-0.0341538;-0.0341538;-5.66;-0.244167;-1.245;-0.0532227;-0.318136;0.168742;237;723.5;268.409;1.5461;1;-1
