X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
100;0;0;-27561.2307692308;-187.846153846154;27349.1538461538;-249.230769230769;0;243;1.08481176923077;0.00394476923076923;1.01380669230769;2.10848307692308;1.21431615384615;-0.0282465430769231;-0.0243017430769231;734.378692307692;859.377384615385;62.3623846153846;-1.11567899999996;12.874724;0.2126057
100;0;0;-31368.9230769231;-194.461538461538;31155.1538461538;-255.461538461538;-2.07692307692308;243;0.999999692307692;0.00197238461538462;0.968441692307692;1.97041461538462;1.12668676923077;-0.00393885059230769;-0.00328401538461539;725.910769230769;856.278923076923;62.6747;0.753383;17.284324;2.4281705
100;0;0;-35266.2307692308;-184.615384615385;35083.3076923077;-253.384615384615;0;253.384615384615;0.982248307692308;0.00394477692307692;0.808678615384615;1.79487307692308;1.03564153846154;-0.0617436184615385;-0.0577988414430369;717.511538461538;852.561615384615;62.3391461538462;-2.572582;15.84285;-0.0507081
100;0;0;-38948.3846153846;-249;38834.2307692308;-249.230769230769;-8.30769230769231;232.615384615385;0.95069;0.0966468769230769;0.946745615384615;1.97633153846154;1.08230292307692;-0.0309131776923077;0.0124792937390615;709.525384615385;849.325846153846;61.6653384615385;0.0610270000000001;14.611905;4.1363616
100;0;0;-42691.6923076923;-393.692307692308;42529.4615384615;-238.846153846154;-8.30769230769231;247.153846153846;1.03550415384615;0.0552267923076923;0.992110692307692;2.08284076923077;1.16993307692308;-0.0276054615384615;-0.00788166153846154;702.055538461538;846.193076923077;61.6658230769231;-1.103456;13.535082;2.6014276
-100;0;0;2273.69230769231;24;-2365;240.923076923077;0;-265.846153846154;0.994082384615385;0.0571991615384615;0.852070923076923;1.92702230769231;-1.08230153846154;0.0229369230769231;0.0742189307692308;644.500153846154;857.036153846154;70.6931;0.00533599999998602;-13.809639;-3.098611
-100;0;0;5980.23076923077;61.6153846153846;-6152.07692307692;240.923076923077;0;-236.769230769231;1.03550246153846;0.0256410153846154;1.02169630769231;2.08284153846154;-1.18700446153846;-0.00461145384615384;0.00919525384615385;653.656769230769;861.098461538461;70.4726769230769;-0.0534550000000852;-19.929009;4.233115
-100;0;0;9600.53846153846;-14.6923076923077;-9814.38461538462;253.384615384615;0;-261.692307692308;0.883629307692308;0.0276134;0.814595846153846;1.72583846153846;-0.979877692307692;0.00457001384615384;0.0321834138461538;664.121230769231;865.470076923077;70.2093153846154;-0.565178000000028;-18.549916;2.989971
-100;0;0;13366.4615384615;-5.23076923076923;-13640.3076923077;247.153846153846;0;-245.076923076923;0.952662846153846;0.00197238461538462;0.948718076923077;1.90335307692308;-1.09823523076923;0.000654849230769232;0.00262723846153846;674.069692307692;869.910923076923;69.9787846153846;-1.52594399999997;-20.43685;3.06683
-100;0;0;17100.4615384615;-21.8461538461538;-17223.9230769231;251.307692307692;-2.07692307692308;-240.923076923077;0.897435615384615;0.0177514769230769;1.02366884615385;1.93096692307692;-1.09937384615385;-0.05650692;-0.0348107123076923;684.121230769231;875.831538461539;70.0380538461538;-1.54087599999997;-21.674147;1.725863
-100;0;0;21100.0769230769;-18.3846153846154;-21128.1538461538;249.230769230769;0;-249.230769230769;0.923076461538461;0.0157790769230769;0.992111153846154;1.93885615384615;-1.11644230769231;-0.0308855584615385;-0.0151064676562615;693.243307692308;880.409615384615;69.5988538461538;-1.04557;-16.88234;5.080742
-100;0;0;25009.4615384615;-22.6923076923077;-24992.9230769231;251.307692307692;-6.23076923076923;-255.461538461538;0.917159307692308;0.00591715384615385;1.00789;1.93885538461538;-1.12441084615385;-0.0183846307692308;-0.024301784663097;703.398153846154;885.229384615385;68.8136538461539;-0.463921;-19.12442;1.413866
-100;0;0;28646.0769230769;-36.6153846153846;-28567.8461538462;251.307692307692;-2.07692307692308;-234.692307692308;0.909270230769231;0.00591716153846154;1.029586;1.94674538461538;-1.11075376923077;-0.0551735369230769;-0.0532011323076923;711.900538461538;888.74;68.0371076923077;-1.942411;-16.664076;-0.512431
-100;0;0;32354.3076923077;-49;-32120.9230769231;253.384615384615;-4.15384615384615;-253.384615384615;0.903353;0.00986193076923077;1.00394361538462;1.91716076923077;-1.10051046153846;-0.0374438646153846;-0.0315267076923077;719.886846153846;892.630076923077;67.2209230769231;-0.747643999999943;-18.255056;3.041117
-100;0;0;35947;-63.3846153846154;-35657;253.384615384615;0;-249.230769230769;0.976331461538462;0.0118343230769231;0.984220923076923;1.95660769230769;-1.11758246153846;-0.0118343476923077;-2.46153846131034e-08;729.800615384616;897.036307692308;66.8110538461538;1.593713;-17.103469;-1.9699563
-100;0;0;39879.2307692308;-67.7692307692308;-39497.9230769231;249.230769230769;-2.07692307692308;-238.846153846154;0.893490846153846;0.00986193076923077;0.978304384615385;1.88165538461538;-1.08002569230769;-0.0295582;-0.0275858046153846;738.853923076923;901.511384615385;66.3166538461539;-0.8538280000001;-19.377879;3.220154
-100;0;0;43365.4615384615;-122.230769230769;-42932.3076923077;251.307692307692;-4.15384615384615;-236.769230769231;0.903352692307692;0.0512820153846154;1.11637130769231;2.05719923076923;-1.15741538461538;-0.107106407692308;-0.0597691615384615;745.635153846154;905.538615384615;65.6567769230769;-3.29540100000014;-17.95832;3.6093124
100;0;0;-2291.61538461538;-6.69230769230769;2203;-243;0;226.384615384615;0.925048538461538;0.0157790769230769;0.927021692307692;1.86785;0.988981869230769;0.0413707953846154;0.0492603338461538;723.329;876.864076923077;46.2545307692308;2.302026;12.8408016;0.8788796
100;0;0;-6217.30769230769;-34.4615384615385;6002.46153846154;-257.538461538462;-2.07692307692308;243;0.970412923076923;0.0118343230769231;1.02958561538462;2.01183538461538;1.15286284615385;0.0124674429;0.0243017738461538;717.064076923077;871.528846153846;44.4631384615384;-4.132875;16.8392784;1.9416696
100;0;0;-9897.38461538462;-21.1538461538462;9642.92307692308;-243;0;240.923076923077;0.978303384615385;0.00788953846153846;1.00394569230769;1.98816538461538;1.14262007692308;0.00393294769230769;0.011822484663097;710.454692307692;865.676692307692;44.0201692307692;-1.0633284;15.132682;2.6577742
100;0;0;-13673.7692307692;-23;13294.0769230769;-259.615384615385;0;245.076923076923;0.923076769230769;0.0118343230769231;1.01775215384615;1.96646923076923;1.13351615384615;0.0157514892307692;0.0275858738461538;704.431;860.203384615385;43.3942384615384;-1.1569754;13.3396767;3.2885592
100;0;0;-17372.4615384615;-27.6153846153846;16893;-253.384615384615;0;245.076923076923;0.992109384615385;0.00986192307692308;1.00000007692308;2.00197230769231;1.149448;-0.00395065384615385;0.00591129230769231;699.267384615385;855.521615384615;42.1370538461538;0.556117500000142;15.703934;0.2520569
100;0;0;-21025.0769230769;-25.5384615384615;20479.3846153846;-259.615384615385;0;247.153846153846;0.972385923076923;0;0.948718307692308;1.92110615384615;1.11075369230769;-0.00919529230769231;-0.00919529230769231;693.071076923077;849.635846153846;41.9493153846154;-2.5213713;15.16425;-0.3678844
100;0;0;-25023.2307692308;-30.0769230769231;24436;-261.692307692308;4.15384615384615;257.538461538462;0.928993615384615;0.0177514615384615;0.974358538461538;1.92110307692308;1.09823492307692;0.00326627692307692;0.0210177538461538;686.840692307693;844.299769230769;42.0580461538461;-0.436151999999922;10.917313;3.4615644
100;0;0;-28713.6153846154;-22.2307692307692;28037.4615384615;-240.923076923077;0;240.923076923077;1.04339107692308;0.00394476923076923;1.05128176923077;2.09861846153846;1.21090461538462;-0.0013176;0.00262718153846154;681.264230769231;839.343076923077;42.2782769230769;-1.21292599999992;16.11903;3.101243
100;0;0;-32404.3846153846;-26.3846153846154;31694;-243;2.07692307692308;243;0.998028076923077;0.00591716153846154;1.07297892307692;2.05917153846154;1.18017515384615;0.0177278230769231;0.0236449769230769;675.549846153846;833.387615384615;41.3924461538462;-3.3883483;14.370571;2.6400317
100;0;0;-35941.8461538462;-23.5384615384615;35156.3846153846;-249.230769230769;0;253.384615384615;0.869822307692308;0.00197238461538462;0.938855769230769;1.81656769230769;1.04702261538462;0.0197020876923077;0.02167448;669.319076923077;827.949461538462;41.3462692307692;1.1633233;15.14591;-0.210646199999999
100;0;0;-39620.8461538462;-22.6923076923077;38733.4615384615;-243;0;238.846153846154;1.09270361538462;0.0157790769230769;1.15384638461538;2.26232846153846;1.29625769230769;0.00983626923076923;0.0256153753846154;664.086923076923;822.613461538462;40.4180769230769;0.00954010000000005;13.138147;2.7635697
100;0;0;-43239.6923076923;-19.4615384615385;42252.3076923077;-257.538461538462;0;238.846153846154;0.928993461538462;0.0157790923076923;1.09270338461538;2.06114384615385;1.18017669230769;0.0361084953846154;0.0518876630769231;659.13;816.692923076923;40.2801230769231;2.485469;11.571262;0.9240827
-100;0;0;1992.38461538462;12;-1991.07692307692;243;2.07692307692308;-247.153846153846;0.887574461538462;0.0138066923076923;0.930967230769231;1.83234615384615;-1.04930015384615;-0.0236587846153846;-0.00985206923076923;658.131769230769;815.453538461539;38.7597230769231;-1.02769800000008;-16.86152;-1.291209
-100;0;0;5699.07692307692;21.3076923076923;-5688.15384615385;247.153846153846;2.07692307692308;-253.384615384615;0.921104846153846;0.00197238461538462;0.974358923076923;1.89743692307692;-1.09596;-0.0177356969230769;-0.0157633123076923;665.188461538461;823.543;38.2673692307692;-1.0277;-22.40522;0.88687
-100;0;0;9211.15384615385;19.0769230769231;-9126.46153846154;238.846153846154;-4.15384615384615;-234.692307692308;0.972385384615385;0.0157790769230769;1.04536523076923;2.01972307692308;-1.15172276923077;-0.0289093384615385;-0.0190474075014585;670.868153846154;831.942153846154;38.4932461538462;-1.011065;-18.4175;1.973853
